First_junc_name,err_dist,Second_junction,,,
ERC,,,,,
MOTH,,,,,
NDK,,,,,
CGN,,,,,
PTSC,,,,,
PIC,,,,,
GRM,,,,,
MSV,,,,,
JHS,,,,,
 , , ,,,
JUH,6.632530005,AMLA,,,
JUH,,,,,
JHP,,,,,
KRTH,,,,,
KSLA,,,,,
TAKU,,,,,
SAHL,,,,,
KQE,,,,,
POX,,,,,
DOH,,,,,
MGRD,,,,,
BBTR,,,,,
GDYA,,,,,
DHQ,,,,,
MJY,,,,,
BZU,,,,,
MALK,,,,,
BYS,,,,,
AMLX,,,,,
AMLA,,,,,
 , , ,,,
AMLA,4.573073158,NRKR,,,
AMLA,,,,,
JKR,,,,,
MTY,,,,,
HTN,,,,,
CCD,,,,,
GDKP,,,,,
TEO,,,,,
PAR,,,,,
DDMT,,,,,
NRKR,,,,,
 , , ,,,
NRKR,7.082452505,NGP,,,
NRKR,,,,,
TNH,,,,,
KLBA,,,,,
KATL,,,,,
MER,,,,,
SNKB,,,,,
KOHL,,,,,
KSWR,,,,,
BWRA,,,,,
GNQ,,,,,
NGP,,,,,
 , , ,,,
SEGM,0,CHJC,,,
SEGM,,,,,
CHJC,,,,,
 , , ,,,
CHJC,3.979803477,MJRI,,,
CHJC,,,,,
BPK,,,,,
SNN,,,,,
WG,,,,,
HGT,,,,,
YNA,,,,,
NGI,,,,,
CKNI,,,,,
WRR,,,,,
MJRI,,,,,
 , , ,,,
MJRI,0,XX-MJRO,,,
MJRI,,,,,
XX-MJRO,,,,,
 , , ,,,
XX-MJRO,3.424989036,BPQ,,,
XX-MJRO,,,,,
BUX,,,,,
TAE,,,,,
CPW,,,,,
VVKN,,,,,
CD,,,,,
BUPH,,,,,
GNVR,,,,,
BPQ,,,,,
 , , ,,,
BPQ,8.001410182,PDPL,,,
BPQ,,,,,
BPQX,,,,,
XX-MGAC,,,,,
MAGH,,,,,
VHGN,,,,,
WIRR,,,,,
MKDI,,,,,
SRUR,,,,,
VEM,,,,,
SKZR,,,,,
RLT,,,,,
ASAF,,,,,
RLW,,,,,
RECH,,,,,
BPA,,,,,
MMZ,,,,,
RVKH,,,,,
MCI,,,,,
PPZ,,,,,
RDM,,,,,
XX-RDMC,,,,,
XX-RDMB,,,,,
RGPM,,,,,
PDPL,,,,,
 , , ,,,
PDPL,1.416525023,KZJT,,,
PDPL,,,,,
KYOP,,,,,
KOLR,,,,,
OEA,,,,,
PTKP,,,,,
BGSF,,,,,
JMKT,,,,,
OPL,,,,,
HSP,,,,,
KMPT,,,,,
KZJE,,,,,
KZJT,,,,,
 , , ,,,
KZJT,0,KZJ,,,
KZJT,,,,,
KZJ,,,,,
 , , ,,,
YY-MLYB,0.400217532,MJF,,,
YY-MLYB,,,,,
MLYC,,,,,
MLYG,,,,,
MJF,,,,,
 , , ,,,
MJF,0.353618018,STDB,,,
MJF,,,,,
LGDH,,,,,
STDB,,,,,
 , , ,,,
STDB,0.087561443,STPD,,,
STDB,,,,,
STDI,,,,,
STPD,,,,,
 , , ,,,
GWL,9.927632531,GUNA,,,
GWL,,,,,
NGON,,,,,
PNHR,,,,,
GHAI,,,,,
RENH,,,,,
MOJ,,,,,
IDGH,,,,,
PARH,,,,,
KAW,,,,,
SVPI,,,,,
RSRI,,,,,
KCR,,,,,
KLRS,,,,,
LWS,,,,,
BDWS,,,,,
RSJ,,,,,
MINA,,,,,
BDJR,,,,,
TRWT,,,,,
GUNA,,,,,
 , , ,,,
GUNA,3.721004896,RTA,,,
GUNA,,,,,
MUGA,,,,,
RTA,,,,,
 , , ,,,
RTA,8.399815809,MKC,,,
RTA,,,,,
VJP,,,,,
RGG,,,,,
KHRJ,,,,,
RMQ,,,,,
CBK,,,,,
PCF,,,,,
SFZ,,,,,
BRRG,,,,,
KNRA,,,,,
KNWS,,,,,
PFR,,,,,
UDK,,,,,
PQU,,,,,
SFW,,,,,
SFF,,,,,
SFY,,,,,
CAZ,,,,,
SYO,,,,,
MKC,,,,,
 , , ,,,
RTM,12.72395954,GDA,,,
RTM,,,,,
RTD,,,,,
DRRN,,,,,
MRN,,,,,
BILD,,,,,
RTI,,,,,
BOG,,,,,
BMI,,,,,
AGR,,,,,
PCN,,,,,
BJG,,,,,
THDR,,,,,
MGN,,,,,
NRH,,,,,
ANAS,,,,,
BIO,,,,,
DHMA,,,,,
DHD,,,,,
RET,,,,,
JKT,,,,,
USRA,,,,,
MAM,,,,,
LMK,,,,,
PPD,,,,,
SAT,,,,,
CCL,,,,,
KIZ,,,,,
GDA,,,,,
 , , ,,,
GDA,1.194065217,BRGY,,,
GDA,,,,,
KRSA,,,,,
DRL,,,,,
BKRL,,,,,
CPN,,,,,
LAN,,,,,
SMLA,,,,,
AIR,,,,,
PIO,,,,,
CYI,,,,,
BRGY,,,,,
 , , ,,,
BRGY,0.912203035,VS,,,
BRGY,,,,,
BRC,,,,,
VS,,,,,
 , , ,,,
VS,1.030336983,BH,,,
VS,,,,,
MPR,,,,,
VRM,,,,,
ITA,,,,,
KSPR,,,,,
MYG,,,,,
LKD,,,,,
PLJ,,,,,
VRE,,,,,
NIU,,,,,
CVJ,,,,,
XX-BHBC,,,,,
BH,,,,,
 , , ,,,
BH,0.154147808,AKV,,,
BH,,,,,
CCTA,,,,,
AKV,,,,,
 , , ,,,
AKV,0.925265593,UDN,,,
AKV,,,,,
SNJL,,,,,
PAO,,,,,
HAT,,,,,
KSB,,,,,
KIM,,,,,
KDSD,,,,,
SYN,,,,,
GTX,,,,,
KSE,,,,,
URN,,,,,
ST,,,,,
UDN,,,,,
 , , ,,,
UDN,0,XX-UDNB,,,
UDN,,,,,
XX-UDNB,,,,,
 , , ,,,
BSR,1.421545445,STC,,,
BSR,,,,,
NIG,,,,,
BYR,,,,,
MIRA,,,,,
DIC,,,,,
BVI,,,,,
KDKC,,,,,
KILE,,,,,
MDD,,,,,
GMN,,,,,
RMAR,,,,,
JOS,,,,,
ADH,,,,,
VLP,,,,,
STC,,,,,
 , , ,,,
STC,0,BDTS,,,
STC,,,,,
BDTS,,,,,
 , , ,,,
OKAC,0.096407973,LPNR,,,
OKAC,,,,,
LPNC,,,,,
LPNR,,,,,
 , , ,,,
LPNR,3.145823542,PTNR,,,
LPNR,,,,,
SWNR,,,,,
LDCY,,,,,
SOJ,,,,,
DSJ,,,,,
CNKP,,,,,
SDPR,,,,,
BRSQ,,,,,
DLPI,,,,,
NRVR,,,,,
KRTN,,,,,
PTNR,,,,,
 , , ,,,
PTNR,0,DBSC,,,
PTNR,,,,,
DBSC,,,,,
 , , ,,,
DBSC,0,ANDI,,,
DBSC,,,,,
ANDI,,,,,
 , , ,,,
JRC,0,SCPD,,,
JRC,,,,,
SCPD,,,,,
 , , ,,,
SCPD,1.745858795,PTKC,,,
SCPD,,,,,
DRE,,,,,
AWL,,,,,
BSPD,,,,,
KKL,,,,,
MHWL,,,,,
BPRS,,,,,
SWU,,,,,
CGH,,,,,
TDO,,,,,
KZX,,,,,
GSB,,,,,
DZA,,,,,
UCB,,,,,
GPW,,,,,
MEX,,,,,
MSBR,,,,,
BNGL,,,,,
CKKN,,,,,
BLCA,,,,,
MRTL,,,,,
GILA,,,,,
KNDI,,,,,
BHCH,,,,,
PTKC,,,,,
 , , ,,,
PTKC,0,BHRL,,,
PTKC,,,,,
BHRL,,,,,
 , , ,,,
LKO,0,LBH,,,
LKO,,,,,
LBH,,,,,
 , , ,,,
LBH,1.219323868,UTR,,,
LBH,,,,,
BHAW,,,,,
UTR,,,,,
 , , ,,,
UTR,2.420986089,SLN,,,
UTR,,,,,
BKKS,,,,,
APG,,,,,
RMNR,,,,,
CDRL,,,,,
TEG,,,,,
HGH,,,,,
CHBS,,,,,
AKJ,,,,,
SYW,,,,,
NHH,,,,,
WGJ,,,,,
AHZ,,,,,
MFKA,,,,,
SHNG,,,,,
BDKN,,,,,
SLN,,,,,
 , , ,,,
SLN,1.691836742,ZBD,,,
SLN,,,,,
PKX,,,,,
BDIN,,,,,
LBA,,,,,
MWP,,,,,
CHDA,,,,,
KEPR,,,,,
NIMG,,,,,
HRPG,,,,,
SKN,,,,,
SVZ,,,,,
BKSA,,,,,
JOP,,,,,
JNUK,,,,,
ZBD,,,,,
 , , ,,,
ZBD,1.223238526,BSB,,,
ZBD,,,,,
SIQ,,,,,
JLL,,,,,
TLMD,,,,,
KSF,,,,,
PDRD,,,,,
BTP,,,,,
BRPT,,,,,
SOP,,,,,
BSBY,,,,,
BSB,,,,,
 , , ,,,
BHBV,0,NEWC,,,
BHBV,,,,,
NEWC,,,,,
 , , ,,,
BDC,0.963112884,NH,,,
BDC,,,,,
HYG,,,,,
GFAE,,,,,
NHLC,,,,,
NH,,,,,
 , , ,,,
NH,2.028206635,DDJ,,,
NH,,,,,
NHS,,,,,
NHYD,,,,,
ESDS,,,,,
KNR,,,,,
JGDL,,,,,
SNR,,,,,
IP,,,,,
PTF,,,,,
BP,,,,,
TGH,,,,,
KDH,,,,,
SEP,,,,,
AGP,,,,,
BLH,,,,,
DDJ,,,,,
 , , ,,,
GZB,0.813668584,MTC,,,
GZB,,,,,
GZN,,,,,
GUH,,,,,
DXH,,,,,
MUD,,,,,
MDNR,,,,,
MUZ,,,,,
PRTP,,,,,
MTC,,,,,
 , , ,,,
MTC,5.773480002,TPZ,,,
MTC,,,,,
MUT,,,,,
PQY,,,,,
DRLA,,,,,
SKF,,,,,
KAT,,,,,
MSP,,,,,
JDW,,,,,
MOZ,,,,,
BMHR,,,,,
RNA,,,,,
DBD,,,,,
THJ,,,,,
NGL,,,,,
TPZ,,,,,
 , , ,,,
TPZ,0,SRE,,,
TPZ,,,,,
SRE,,,,,
 , , ,,,
SRE,1.19996038,UMB,,,
SRE,,,,,
PKY,,,,,
SSW,,,,,
KNZ,,,,,
JUD,,,,,
YJUD,,,,,
JUDW,,,,,
DZP,,,,,
MFB,,,,,
RAA,,,,,
TDW,,,,,
KES,,,,,
DOKY,,,,,
UMB,,,,,
 , , ,,,
BHRL,10.88222595,SVDK,,,
BHRL,,,,,
SJNP,,,,,
MDPB,,,,,
KTHU,,,,,
BDHY,,,,,
CHNR,,,,,
CKDL,,,,,
HRNR,,,,,
GHGL,,,,,
SMBX,,,,,
BHBT,,,,,
VJPJ,,,,,
BBMN,,,,,
JAT,,,,,
BLA,,,,,
SGRR,,,,,
MNVL,,,,,
RMJK,,,,,
UHP,,,,,
CRWL,,,,,
SVDK,,,,,
 , , ,,,
BUW,1.27965759,BBK,,,
BUW,,,,,
BUR,,,,,
RFR,,,,,
JBR,,,,,
BBK,,,,,
 , , ,,,
BBK,0.010899547,ML,,,
BBK,,,,,
SFH,,,,,
JRR,,,,,
ML,,,,,
 , , ,,,
ML,0,LBH,,,
ML,,,,,
LBH,,,,,
 , , ,,,
PUNE,4.718765305,PDI,,,
PUNE,,,,,
SVJR,,,,,
KK,,,,,
DAPD,,,,,
KSWD,,,,,
PMP,,,,,
CCH,,,,,
AKRD,,,,,
DEHR,,,,,
BGWI,,,,,
SLRW,,,,,
GRWD,,,,,
TGN,,,,,
VDN,,,,,
KNHE,,,,,
KMST,,,,,
MVL,,,,,
LNLX,,,,,
LNL,,,,,
KAD,,,,,
MHLC,,,,,
TKW,,,,,
JBC,,,,,
PDI,,,,,
 , , ,,,
PDI,0,KJT,,,
PDI,,,,,
KJT,,,,,
 , , ,,,
KJT,4.938486871,KYN,,,
KJT,,,,,
BVS,,,,,
NRL,,,,,
SHLU,,,,,
VGI,,,,,
BUD,,,,,
CHKLL,,,,,
ABH,,,,,
ULNR,,,,,
VLDI,,,,,
KYN,,,,,
 , , ,,,
KOPR,1.900333645,BSR,,,
KOPR,,,,,
UBCN,,,,,
BIRD,,,,,
KHBV,,,,,
KARD,,,,,
JCNR,,,,,
BSR,,,,,
 , , ,,,
NAD,3.677882754,RMA,,,
NAD,,,,,
RLK,,,,,
MEP,,,,,
LNR,,,,,
VMA,,,,,
THUR,,,,,
TLZ,,,,,
CMU,,,,,
NKH,,,,,
SVA,,,,,
HNU,,,,,
SGZ,,,,,
GOH,,,,,
KRLS,,,,,
BWM,,,,,
DKRA,,,,,
JHW,,,,,
RMA,,,,,
 , , ,,,
RMA,3.107974913,KOTA,,,
RMA,,,,,
MKX,,,,,
KIW,,,,,
DARA,,,,,
RDT,,,,,
CSRR,,,,,
DKQ,,,,,
ALNI,,,,,
DDV,,,,,
DKNT,,,,,
KTSC,,,,,
KTTY,,,,,
KOTA,,,,,
 , , ,,,
KOTA,0.425610827,GQL,,,
KOTA,,,,,
KCCN,,,,,
GCCN,,,,,
GQL,,,,,
 , , ,,,
GQL,5.188177704,SWM,,,
GQL,,,,,
GNCN,,,,,
KPTN,,,,,
ARE,,,,,
KPZ,,,,,
GKB,,,,,
LBN,,,,,
LKE,,,,,
IDG,,,,,
AMLI,,,,,
RWJ,,,,,
KTA,,,,,
SWM,,,,,
 , , ,,,
SWM,5.053259699,BXN,,,
SWM,,,,,
SMDC,,,,,
RNT,,,,,
MXL,,,,,
MLZ,,,,,
NMD,,,,,
NNW,,,,,
LRU,,,,,
GGC,,,,,
COO,,,,,
PDZ,,,,,
KNDP,,,,,
SMBJ,,,,,
SKDM,,,,,
HAN,,,,,
DNHK,,,,,
FSP,,,,,
DY,,,,,
BXN,,,,,
 , , ,,,
BXN,2.314601769,BTE,,,
BXN,,,,,
SABD,,,,,
KEV,,,,,
PNGR,,,,,
JCU,,,,,
SWAR,,,,,
XX-BTEC,,,,,
BTE,,,,,
 , , ,,,
BTE,0.305175889,MTJ,,,
BTE,,,,,
DUM,,,,,
RKR,,,,,
JJA,,,,,
CRG,,,,,
MSRP,,,,,
MTJ,,,,,
 , , ,,,
MWC,0,NZM,,,
MWC,,,,,
NZM,,,,,
 , , ,,,
LRJ,0,LRJC,,,
LRJ,,,,,
LRJC,,,,,
 , , ,,,
LRJC,1.835338145,HNC,,,
LRJC,,,,,
DSNI,,,,,
LDR,,,,,
DNRA,,,,,
RK,,,,,
IQB,,,,,
CDL,,,,,
CBBH,,,,,
SNKE,,,,,
BAE,,,,,
HNC,,,,,
 , , ,,,
HNC,0.695964312,SRE,,,
HNC,,,,,
KWT,,,,,
SRE,,,,,
 , , ,,,
UMBY,1.960741889,CDG,,,
UMBY,,,,,
NWOC,,,,,
DKT,,,,,
LLU,,,,,
DHPR,,,,,
GHG,,,,,
CDG,,,,,
 , , ,,,
CDG,4.198223436,JNCV,,,
CDG,,,,,
SASN,,,,,
KARR,,,,,
JNCV,,,,,
 , , ,,,
JNCV,0,MRND,,,
JNCV,,,,,
MRND,,,,,
 , , ,,,
SBB,0.010999723,DSA,,,
SBB,,,,,
DSAP,,,,,
VVB,,,,,
XX-DSAO,,,,,
DSA,,,,,
 , , ,,,
DSA,0,DLI,,,
DSA,,,,,
DLI,,,,,
 , , ,,,
DLI,0,XX-DKZO,,,
DLI,,,,,
XX-DKZO,,,,,
 , , ,,,
HMH,10.65596832,SGNR,,,
HMH,,,,,
JRKN,,,,,
HLW,,,,,
DPK,,,,,
BUGL,,,,,
BDSW,,,,,
SDS,,,,,
FSW,,,,,
BWC,,,,,
SGNR,,,,,
 , , ,,,
SGNR,23.19485654,SRPR,,,
SGNR,,,,,
PRUR,,,,,
KESR,,,,,
DPT,,,,,
SRW,,,,,
ZPR,,,,,
GJS,,,,,
RSNR,,,,,
MNGR,,,,,
MSWA,,,,,
BUGY,,,,,
JES,,,,,
SRPR,,,,,
 , , ,,,
SRPR,1.646405855,SOG,,,
SRPR,,,,,
SRZ,,,,,
SHWL,,,,,
BNSR,,,,,
XX-SOGB,,,,,
SOG,,,,,
 , , ,,,
SDLP,0,SURP,,,
SDLP,,,,,
SURP,,,,,
 , , ,,,
SURP,8.144072468,HMH,,,
SURP,,,,,
PRSR,,,,,
NRWI,,,,,
HSWS,,,,,
SDMK,,,,,
AUS,,,,,
KALN,,,,,
TSD,,,,,
GAMI,,,,,
SHRG,,,,,
DPLN,,,,,
NHR,,,,,
BKKA,,,,,
KNNA,,,,,
SURR,,,,,
ENB,,,,,
TLI,,,,,
TIBI,,,,,
SJSM,,,,,
SRKN,,,,,
HMO,,,,,
HMH,,,,,
 , , ,,,
BTI,1.757161987,HMH,,,
BTI,,,,,
XX-BTIC,,,,,
GSW,,,,,
SGF,,,,,
BWB,,,,,
PTRL,,,,,
MBY,,,,,
BMK,,,,,
DABN,,,,,
SGRA,,,,,
MNSR,,,,,
NAWN,,,,,
HMH,,,,,
 , , ,,,
HMH,1.94220601,SOG,,,
HMH,,,,,
DBI,,,,,
PGK,,,,,
AMPR,,,,,
RMH,,,,,
XX-SOGC,,,,,
SOG,,,,,
 , , ,,,
SOG,1.646405855,SRPR,,,
SOG,,,,,
XX-SOGB,,,,,
BNSR,,,,,
SHWL,,,,,
SRZ,,,,,
SRPR,,,,,
 , , ,,,
SRPR,4.948837645,APH,,,
SRPR,,,,,
RGNH,,,,,
KYNT,,,,,
SBNR,,,,,
RMSR,,,,,
BROR,,,,,
APH,,,,,
 , , ,,,
PBC,3.421827899,MKN,,,
PBC,,,,,
BIDD,,,,,
MKN,,,,,
 , , ,,,
MTD,0,XX-MTDC,,,
MTD,,,,,
XX-MTDC,,,,,
 , , ,,,
XX-MTDC,0.351210073,DNA,,,
XX-MTDC,,,,,
KQW,,,,,
REN,,,,,
JAC,,,,,
JACN,,,,,
DNA,,,,,
 , , ,,,
DNA,5.687846764,RTGH,,,
DNA,,,,,
KRC,,,,,
KHTU,,,,,
CTKT,,,,,
PW,,,,,
KKNA,,,,,
MBSK,,,,,
DIA,,,,,
SVO,,,,,
BLSD,,,,,
LAU,,,,,
JSH,,,,,
SUJH,,,,,
TLC,,,,,
PIH,,,,,
LOHA,,,,,
RTGH,,,,,
 , , ,,,
RTGH,1.471287924,CUR,,,
RTGH,,,,,
MIO,,,,,
SMNN,,,,,
JOH,,,,,
DEP,,,,,
CUR,,,,,
 , , ,,,
RPJ,7.862451087,DUI,,,
RPJ,,,,,
KLI,,,,,
DOC,,,,,
DMWP,,,,,
PTA,,,,,
PTE,,,,,
DBN,,,,,
KLMJ,,,,,
NBA,,,,,
KKRL,,,,,
CTW,,,,,
KLSX,,,,,
DUI,,,,,
 , , ,,,
DUI,2.745613191,BTI,,,
DUI,,,,,
RJMA,,,,,
ALL,,,,,
ALAL,,,,,
SEQ,,,,,
BNN,,,,,
HYA,,,,,
GUNS,,,,,
TAPA,,,,,
JHK,,,,,
PUL,,,,,
LHM,,,,,
LHK,,,,,
BCU,,,,,
XX-BTICO,,,,,
BTIC,,,,,
BTI,,,,,
 , , ,,,
GKP,2.387729272,ANDN,,,
GKP,,,,,
JEA,,,,,
MIM,,,,,
JKI,,,,,
PJ,,,,,
RJ,,,,,
MVKR,,,,,
RCRA,,,,,
CM,,,,,
LPW,,,,,
ANDN,,,,,
 , , ,,,
CPR,3.472499277,PEP,,,
CPR,,,,,
GTST,,,,,
RVG,,,,,
MHT,,,,,
BKLA,,,,,
SIP,,,,,
DCP,,,,,
ROI,,,,,
STW,,,,,
CATA,,,,,
BCD,,,,,
BUI,,,,,
SVI,,,,,
PEP,,,,,
 , , ,,,
PEP,0.73183566,IAA,,,
PEP,,,,,
JGKS,,,,,
CHR,,,,,
SNRA,,,,,
RSR,,,,,
RJMP,,,,,
RTP,,,,,
HLP,,,,,
IAA,,,,,
 , , ,,,
IAA,0,MAU,,,
IAA,,,,,
MAU,,,,,
 , , ,,,
MAU,3.369561328,SHG,,,
MAU,,,,,
PLGH,,,,,
KRT,,,,,
MMA,,,,,
SAA,,,,,
SDHA,,,,,
AMH,,,,,
RKS,,,,,
PHY,,,,,
SJER,,,,,
SMZ,,,,,
KRND,,,,,
DJD,,,,,
KHJA,,,,,
SHG,,,,,
 , , ,,,
SHG,4.761829106,AY,,,
SHG,,,,,
BWI,,,,,
TLGR,,,,,
MLPR,,,,,
JFG,,,,,
ABP,,,,,
KTHE,,,,,
GGJ,,,,,
ULN,,,,,
BLG,,,,,
DRG,,,,,
AY,,,,,
 , , ,,,
AY,0.00970465,FD,,,
AY,,,,,
ACND,,,,,
FD,,,,,
 , , ,,,
FD,4.151821143,BBK,,,
FD,,,,,
SLRP,,,,,
SLW,,,,,
DELO,,,,,
BNM,,,,,
GMU,,,,,
RDL,,,,,
RZN,,,,,
PTH,,,,,
DYD,,,,,
SYK,,,,,
SGJ,,,,,
RES,,,,,
BBK,,,,,
 , , ,,,
JP,10.96230858,SWM,,,
JP,,,,,
BSGD,,,,,
DPA,,,,,
SNGN,,,,,
SAS,,,,,
CKS,,,,,
CHNN,,,,,
BNLW,,,,,
SRAS,,,,,
ISA,,,,,
SURL,,,,,
CKB,,,,,
DPZ,,,,,
SWM,,,,,
 , , ,,,
BXN,3.089035287,YY-IDHW,,,
BXN,,,,,
BAMA,,,,,
BR,,,,,
NGLT,,,,,
BIQ,,,,,
DXK,,,,,
RBS,,,,,
AED,,,,,
FTS,,,,,
SNPR,,,,,
KLB,,,,,
MIQ,,,,,
PTLI,,,,,
YY-IDHW,,,,,
 , , ,,,
DAL,0.086918613,ML,,,
DAL,,,,,
BNZ,,,,,
GTNR,,,,,
ML,,,,,
 , , ,,,
ML,0.010899547,BBK,,,
ML,,,,,
JRR,,,,,
SFH,,,,,
BBK,,,,,
 , , ,,,
BBK,1.27965759,BUW,,,
BBK,,,,,
JBR,,,,,
RFR,,,,,
BUR,,,,,
BUW,,,,,
 , , ,,,
BUW,1.015398906,GD,,,
BUW,,,,,
CKG,,,,,
GHT,,,,,
JLD,,,,,
SUJ,,,,,
CLJ,,,,,
KSR,,,,,
MIR,,,,,
KTHL,,,,,
GDK,,,,,
GD,,,,,
 , , ,,,
GD,0.551320525,MUR,,,
GD,,,,,
BRCK,,,,,
MOTG,,,,,
JLHI,,,,,
MUR,,,,,
 , , ,,,
MUR,4.999759011,GKP,,,
MUR,,,,,
LKNR,,,,,
MSW,,,,,
SNC,,,,,
BNGY,,,,,
PATI,,,,,
BV,,,,,
GAUR,,,,,
TH,,,,,
GOVR,,,,,
BST,,,,,
ORW,,,,,
MND,,,,,
CRV,,,,,
KLD,,,,,
MHH,,,,,
SIPR,,,,,
SWA,,,,,
JTB,,,,,
DMG,,,,,
GKP,,,,,
 , , ,,,
GKP,0,GKC,,,
GKP,,,,,
GKC,,,,,
 , , ,,,
GKC,1.304692394,BTT,,,
GKC,,,,,
KHM,,,,,
SANR,,,,,
CC,,,,,
GB,,,,,
BALR,,,,,
DEOS,,,,,
AHLR,,,,,
NRA,,,,,
BTT,,,,,
 , , ,,,
BTT,3.798335355,SV,,,
BTT,,,,,
NNPR,,,,,
BHTR,,,,,
BTK,,,,,
MW,,,,,
KYW,,,,,
ZRDE,,,,,
SV,,,,,
 , , ,,,
SV,1.467658676,DDA,,,
SV,,,,,
PCK,,,,,
DDA,,,,,
 , , ,,,
DDA,1.812121808,CPR,,,
DDA,,,,,
CW,,,,,
MHRN,,,,,
EKMA,,,,,
DDP,,,,,
KPS,,,,,
TKVR,,,,,
CPR,,,,,
 , , ,,,
MKG,0,LNWT,,,
MKG,,,,,
LNWT,,,,,
 , , ,,,
LNWT,0,LKO,,,
LNWT,,,,,
LKO,,,,,
 , , ,,,
LBH,0,ML,,,
LBH,,,,,
ML,,,,,
 , , ,,,
BBK,4.151821143,FD,,,
BBK,,,,,
RES,,,,,
SGJ,,,,,
SYK,,,,,
DYD,,,,,
PTH,,,,,
RZN,,,,,
RDL,,,,,
GMU,,,,,
BNM,,,,,
DELO,,,,,
SLW,,,,,
SLRP,,,,,
FD,,,,,
 , , ,,,
FD,0.00970465,AY,,,
FD,,,,,
ACND,,,,,
AY,,,,,
 , , ,,,
AY,4.761829106,SHG,,,
AY,,,,,
DRG,,,,,
BLG,,,,,
ULN,,,,,
GGJ,,,,,
KTHE,,,,,
ABP,,,,,
JFG,,,,,
MLPR,,,,,
TLGR,,,,,
BWI,,,,,
SHG,,,,,
 , , ,,,
SHG,3.369561328,MAU,,,
SHG,,,,,
KHJA,,,,,
DJD,,,,,
KRND,,,,,
SMZ,,,,,
SJER,,,,,
PHY,,,,,
RKS,,,,,
AMH,,,,,
SDHA,,,,,
SAA,,,,,
MMA,,,,,
KRT,,,,,
PLGH,,,,,
MAU,,,,,
 , , ,,,
MAU,0,IAA,,,
MAU,,,,,
IAA,,,,,
 , , ,,,
IAA,0.73183566,PEP,,,
IAA,,,,,
HLP,,,,,
RTP,,,,,
RJMP,,,,,
RSR,,,,,
SNRA,,,,,
CHR,,,,,
JGKS,,,,,
PEP,,,,,
 , , ,,,
PEP,3.472499277,CPR,,,
PEP,,,,,
SVI,,,,,
BUI,,,,,
BCD,,,,,
CATA,,,,,
STW,,,,,
ROI,,,,,
DCP,,,,,
SIP,,,,,
BKLA,,,,,
MHT,,,,,
RVG,,,,,
GTST,,,,,
CPR,,,,,
 , , ,,,
CPR,0,CI,,,
CPR,,,,,
CI,,,,,
 , , ,,,
CI,1.20759606,PMU,,,
CI,,,,,
CHPG,,,,,
GJH,,,,,
DRI,,,,,
BAGL,,,,,
PPDA,,,,,
ATNR,,,,,
AABH,,,,,
DGA,,,,,
STLR,,,,,
NYO,,,,,
PMU,,,,,
 , , ,,,
PMU,0,SEE,,,
PMU,,,,,
SEE,,,,,
 , , ,,,
HJP,1.881326573,MFP,,,
HJP,,,,,
GWH,,,,,
SAI,,,,,
BTHL,,,,,
BNR,,,,,
BNPT,,,,,
GRL,,,,,
KHI,,,,,
TUR,,,,,
RD,,,,,
MFP,,,,,
 , , ,,,
MFP,2.064918162,SPJ,,,
MFP,,,,,
BPCL,,,,,
NRPA,,,,,
SLT,,,,,
SIHO,,,,,
DOL,,,,,
DUBH,,,,,
VBH,,,,,
KRBP,,,,,
KPGM,,,,,
SPJ,,,,,
 , , ,,,
SPJ,2.119381523,BCA,,,
SPJ,,,,,
BLRI,,,,,
UJP,,,,,
NAZJ,,,,,
BSRA,,,,,
DSS,,,,,
STJT,,,,,
BCA,,,,,
 , , ,,,
BC,0.554604575,BPR,,,
BC,,,,,
IZN,,,,,
IZNS,,,,,
DOX,,,,,
BPR,,,,,
 , , ,,,
BPR,1.312174556,LKU,,,
BPR,,,,,
AMA,,,,,
DRN,,,,,
RR,,,,,
BHI,,,,,
KHH,,,,,
PBW,,,,,
LKU,,,,,
 , , ,,,
SBDP,0,UMNR,,,
SBDP,,,,,
UMNR,,,,,
 , , ,,,
MNE,2.208992713,SHC,,,
MNE,,,,,
BHB,,,,,
DHT,,,,,
FNO,,,,,
KFA,,,,,
SBV,,,,,
BRHD,,,,,
SBM,,,,,
PMYA,,,,,
SHC,,,,,
 , , ,,,
JMP,0,DLTR,,,
JMP,,,,,
DLTR,,,,,
 , , ,,,
BIR,2.566963914,TLV,,,
BIR,,,,,
KHA,,,,,
TLV,,,,,
 , , ,,,
DBRG,0,DMGN,,,
DBRG,,,,,
DMGN,,,,,
 , , ,,,
DMGN,2.778230433,BBNB,,,
DMGN,,,,,
DGBC,,,,,
TNGN,,,,,
NSBG,,,,,
BBNB,,,,,
 , , ,,,
BBNB,3.702373244,HMY,,,
BBNB,,,,,
SRPN,,,,,
MYO,,,,,
DMC,,,,,
JFD,,,,,
BDLN,,,,,
NOD,,,,,
GOM,,,,,
SUZ,,,,,
BGND,,,,,
SWJ,,,,,
LBI,,,,,
NLP,,,,,
SOB,,,,,
KTPR,,,,,
TUJ,,,,,
HMY,,,,,
 , , ,,,
HMY,13.62152693,BVU,,,
HMY,,,,,
TPG,,,,,
TBH,,,,,
UKE,,,,,
DBW,,,,,
GPZ,,,,,
BJL,,,,,
TOB,,,,,
HML,,,,,
BVV,,,,,
NBX,,,,,
MFC,,,,,
VNE,,,,,
NCA,,,,,
NSK,,,,,
DQL,,,,,
JBH,,,,,
BVU,,,,,
